Parameter,Value,TbH,TbV
Thickness_DH,0.0,227.75827947121485,262.8587536957417
Thickness_DH,0.005,242.09385070709033,261.83267196298146
Thickness_DH,0.01,241.58904710905148,261.1265004289635
Thickness_DH,0.015,241.0729415363262,260.4230353533533
Thickness_DH,0.02,240.5573845249115,259.73182140414445
Thickness_DH,0.025,240.04919375133056,259.05847809646497
Thickness_DH,0.03,239.5525102503178,258.40639689623424
Thickness_DH,0.035,239.06990502633823,257.77759543471586
Thickness_DH,0.04,238.6029626359119,257.17319523110666
Thickness_DH,0.045,238.15261675009077,256.5937104259455
Thickness_DH,0.05,237.71935631893115,256.03923286273977
Thickness_DH,0.055,237.30335894854804,255.5095562280878
Thickness_DH,0.06,236.90458077804254,255.00426230297384
Thickness_DH,0.065,236.52281903965388,254.52278255878858
Thickness_DH,0.07,236.15775674774832,254.0644430950689
Thickness_DH,0.075,235.80899528897208,253.62849796545737
Thickness_DH,0.08,235.47607858284903,253.21415419656375
Thickness_DH,0.085,235.15851122454993,252.82059073358744
Thickness_DH,0.09,234.85577224221882,252.44697286491999
Thickness_DH,0.095,234.56732560192057,252.09246322995975
Thickness_DH,0.1,234.29262826436744,251.75623021259435
