Parameter,Value,TbH,TbV
Temperature_SP,259.15,242.86179131789288,265.5146278700307
Temperature_SP,259.84999999999997,242.86229660982792,265.51830693611214
Temperature_SP,260.54999999999995,242.86292343695325,265.5220785950209
Temperature_SP,261.25,242.86367592083087,265.52594613442517
Temperature_SP,261.95,242.86455833664155,265.5299129710276
Temperature_SP,262.65,242.86557511891039,265.53398265543024
Temperature_SP,263.34999999999997,242.86673086729903,265.5381588771552
Temperature_SP,264.04999999999995,242.8680303526052,265.5424454700185
Temperature_SP,264.75,242.86947852301296,265.5468464175077
Temperature_SP,265.45,242.87108051059977,265.55136585847544
Temperature_SP,266.15,242.8728416379599,265.5560080930295
Temperature_SP,266.84999999999997,242.87476742516176,265.5607775885847
Temperature_SP,267.54999999999995,242.87686359686666,265.56567898611115
Temperature_SP,268.25,242.8791360897201,265.57071710673443
Temperature_SP,268.95,242.88159106005384,265.57589695844615
Temperature_SP,269.65,242.88423489168957,265.58122374306765
Temperature_SP,270.34999999999997,242.88707420420997,265.5867028634765
Temperature_SP,271.04999999999995,242.8901158613622,265.5923399311556
Temperature_SP,271.75,242.89336697979073,265.5981407738413
Temperature_SP,272.45,242.8968349380165,265.6041114436382
Temperature_SP,273.15,242.90052738582898,265.6102582251749
