Parameter,Value,TbH,TbV
Fraction_volume_water_DH,0.01,230.19400855406593,261.90800253812483
Fraction_volume_water_DH,0.0145,230.53853859314515,261.96153541892375
Fraction_volume_water_DH,0.019000000000000003,230.87547361377798,262.0117011953893
Fraction_volume_water_DH,0.0235,231.2053776915597,262.0591601138106
Fraction_volume_water_DH,0.028000000000000004,231.5288227306645,262.10461074224753
Fraction_volume_water_DH,0.0325,231.84644545004923,262.1488406650099
Fraction_volume_water_DH,0.037000000000000005,232.15892822099005,262.1926945957213
Fraction_volume_water_DH,0.0415,232.4669138707225,262.23696726024235
Fraction_volume_water_DH,0.046000000000000006,232.770901062057,262.282275463302
Fraction_volume_water_DH,0.05050000000000001,233.0711855335347,262.32898695344187
Fraction_volume_water_DH,0.05500000000000001,233.36787520140442,262.3772388378537
Fraction_volume_water_DH,0.059500000000000004,233.8965876244109,262.7119564114334
Fraction_volume_water_DH,0.064,234.19328031195312,262.77346061252535
Fraction_volume_water_DH,0.0685,234.48549870538196,262.8344209212419
Fraction_volume_water_DH,0.073,234.77256308531094,262.89489406551
Fraction_volume_water_DH,0.0775,235.05457696931862,262.9550701870595
Fraction_volume_water_DH,0.082,235.33168014342598,263.01512439115766
Fraction_volume_water_DH,0.08650000000000001,235.6040129316561,263.0752106507934
Fraction_volume_water_DH,0.09100000000000001,235.87170744485425,263.1354605302511
Fraction_volume_water_DH,0.0955,236.1348844909366,263.1959829751667
Fraction_volume_water_DH,0.1,236.39365265601947,263.2568649591961
