Parameter,Value,TbH,TbV
Fraction_volume_water_SP,0.0,244.73710755857286,261.914244233654
Fraction_volume_water_SP,0.002,244.96762695874094,262.12841068751317
Fraction_volume_water_SP,0.004,245.18870749516475,262.3348936325191
Fraction_volume_water_SP,0.006,245.399936578041,262.5330165366093
Fraction_volume_water_SP,0.008,245.60053881758037,262.72166285714957
Fraction_volume_water_SP,0.01,245.78940689849992,262.89928967312426
Fraction_volume_water_SP,0.012,245.9651907315446,263.06403164146565
Fraction_volume_water_SP,0.014,246.12690079837057,263.214500296806
Fraction_volume_water_SP,0.016,246.27666682403756,263.3534911178615
Fraction_volume_water_SP,0.018000000000000002,246.74794620855437,263.92362947074537
Fraction_volume_water_SP,0.02,246.94096061526454,264.12957098930184
Fraction_volume_water_SP,0.022,247.12774716313004,264.33197097894845
Fraction_volume_water_SP,0.024,247.30860995177778,264.53111318817656
Fraction_volume_water_SP,0.026000000000000002,247.48368624216198,264.7271102082303
Fraction_volume_water_SP,0.028,247.65304304699532,264.9200125044589
Fraction_volume_water_SP,0.03,247.81671606202462,265.10984227657394
Fraction_volume_water_SP,0.032,247.97472595778203,265.2966072899797
Fraction_volume_water_SP,0.034,248.1270859897811,265.48030761235117
Fraction_volume_water_SP,0.036000000000000004,248.27380581447173,265.66093912475924
Fraction_volume_water_SP,0.038,248.4148935491857,265.838495472373
Fraction_volume_water_SP,0.04,248.55035697385117,266.01296922575244
