Parameter,Value,TbH,TbV
Radius_SP,0.0001,242.88232688395087,265.5774036713073
Radius_SP,0.00011,242.87790659302422,265.5721328838182
Radius_SP,0.00012,242.87260442346965,265.56581449930496
Radius_SP,0.00013000000000000002,242.86633928353535,265.5583540602737
Radius_SP,0.00014,242.8590297461315,265.54965729958633
Radius_SP,0.00015000000000000001,242.85059411123382,265.53963026228337
Radius_SP,0.00015999999999999999,242.84095052453216,265.5281794812533
Radius_SP,0.00017,242.83001715375602,265.5152122073596
Radius_SP,0.00017999999999999998,242.8177124204136,265.5006366902285
Radius_SP,0.00019,242.80395527916716,265.48436250143646
Radius_SP,0.00019999999999999998,242.788665534375,265.46630088803107
Radius_SP,0.00021,242.7717641794005,265.4463651412274
Radius_SP,0.00021999999999999998,242.75317374333952,265.424470963965
Radius_SP,0.00023,242.73281862926225,265.4005368200483
Radius_SP,0.00023999999999999998,242.7106254289905,265.3744842496496
Radius_SP,0.00025,242.68652320232317,265.34623813763363
Radius_SP,0.00026,242.6604437109727,265.31572692507325
Radius_SP,0.00027,242.632321601323,265.28288275796154
Radius_SP,0.00028,242.60209453395575,265.2476415707817
Radius_SP,0.00029,242.56970326038098,265.2099431070649
Radius_SP,0.0003,242.53509165125513,265.16973088135785
