Parameter,Value,TbH,TbV
Density_DH,200.0,219.32089399215502,261.48534801875724
Density_DH,212.5,220.99749265051685,261.66022169295843
Density_DH,225.0,222.61646524798905,261.8596205756276
Density_DH,237.5,224.09379730372356,261.9824348781429
Density_DH,250.0,225.55748125062414,262.20234203380363
Density_DH,262.5,226.89712298820245,262.3496114588786
Density_DH,275.0,228.21124364637816,262.5787001818069
Density_DH,287.5,229.4210162124723,262.75004731933905
Density_DH,300.0,230.5909945413703,262.9760209589746
Density_DH,312.5,231.67829305316016,263.17049113913447
Density_DH,325.0,232.7106388274669,263.3838481202666
Density_DH,337.5,233.68562267383487,263.6014111646823
Density_DH,350.0,234.59390581967523,263.8066354846668
Density_DH,362.5,235.4405518194312,264.0090610646665
Density_DH,375.0,236.2244231665163,264.1959351119954
Density_DH,387.5,236.96848977655105,264.4037267067716
Density_DH,400.0,237.6497153627413,264.58832695493794
Density_DH,412.5,238.28847539780017,264.7847115955334
Density_DH,425.0,238.87041551911122,264.96115354455617
Density_DH,437.5,239.41139175267884,265.1445505063105
Density_DH,450.0,239.90131500973217,265.31163034899276
