Parameter,Value,TbH,TbV
Radius_DH,5e-05,231.09877764231908,264.0017436987467
Radius_DH,7.25e-05,231.0930997432417,263.98994557622285
Radius_DH,9.5e-05,231.0827272518695,263.968332452068
Radius_DH,0.00011749999999999998,231.06641818073282,263.9342816164386
Radius_DH,0.00014,231.0430440633849,263.885457123019
Radius_DH,0.0001625,231.0115740574278,263.81983145158756
Radius_DH,0.00018499999999999997,230.97105336329088,263.7356928475541
Radius_DH,0.00020749999999999998,230.92058293208856,263.631642372523
Radius_DH,0.00022999999999999998,230.8593063956944,263.506584819528
Radius_DH,0.0002525,230.7864080479666,263.35971701537346
Radius_DH,0.000275,230.70112303273578,263.1905158851255
Radius_DH,0.0002975,230.6027582673213,262.9987273257448
Radius_DH,0.00031999999999999997,230.49072060192364,262.7843557580671
Radius_DH,0.0003425,230.36454762484038,262.54765343282935
Radius_DH,0.000365,230.2239364368853,262.28910824789494
Radius_DH,0.0003875,230.06876646219405,262.0094289451002
Radius_DH,0.00041,229.8991136222016,261.7095269618553
Radius_DH,0.0004325,229.71525463222616,261.390494750553
Radius_DH,0.000455,229.51766150224546,261.0535809030478
Radius_DH,0.0004775,229.3069873545495,260.7001628296807
Radius_DH,0.0005,229.08404533677037,260.33171799660215
