Parameter,Value,TbH,TbV
Temperature_SP,253.15,229.04440467835963,254.86298375433464
Temperature_SP,254.15,229.17912572721124,254.97810507660765
Temperature_SP,255.15,229.31773503687347,255.09632102820126
Temperature_SP,256.15,229.4603793808231,255.21775114129656
Temperature_SP,257.15,229.6072113077333,255.3425200162578
Temperature_SP,258.15,229.75838932312996,255.47075750325806
Temperature_SP,259.15,229.9140780733157,255.60259888827085
Temperature_SP,260.15,230.07444853121714,255.7381850833068
Temperature_SP,261.15,230.23967818376315,255.87766282073727
Temperature_SP,262.15,230.40995122035991,256.0211848515126
Temperature_SP,263.15,230.5854587219616,256.1689101470472
Temperature_SP,264.15,230.76639885017778,256.32100410449056
Temperature_SP,265.15,230.95297703579357,256.477638755065
Temperature_SP,266.15,231.14540616602773,256.6389929751043
Temperature_SP,267.15,231.34390676975002,256.8052526993576
Temperature_SP,268.15,231.54870719981912,256.97661113607376
Temperature_SP,269.15,231.76004381163716,257.1532689833269
Temperature_SP,270.15,231.978161136869,257.3354346459411
Temperature_SP,271.15,232.20331205126433,257.5233244523469
Temperature_SP,272.15,232.4357579353516,257.7171628705795
Temperature_SP,273.15,232.67576882670966,257.91718272257526
