Parameter,Value,TbH,TbV
Thickness_SP,0.0,239.0994168856182,258.61400465009126
Thickness_SP,0.01,236.31587209371378,258.8519141488202
Thickness_SP,0.02,236.53608557696288,258.98498128405936
Thickness_SP,0.03,236.75551626234795,259.1198113941454
Thickness_SP,0.04,236.97288153441124,259.2544884490663
Thickness_SP,0.05,237.1876715141782,259.3882159157605
Thickness_SP,0.06,237.3996473133287,259.5205920676805
Thickness_SP,0.07,237.6086930855505,259.6513952022155
Thickness_SP,0.08,237.81475764871988,259.78049890536766
Thickness_SP,0.09,238.01782696458943,259.90783213440807
Thickness_SP,0.1,238.21790956118312,260.03335806474956
Thickness_SP,0.11,238.41502816465342,260.1570619224696
Thickness_SP,0.12,238.6092146099014,260.27894355636613
Thickness_SP,0.13,238.80050660960327,260.3990126962297
Thickness_SP,0.14,238.988945635097,260.51728581980024
Thickness_SP,0.15,239.17457549128181,260.63378402578354
Thickness_SP,0.16,239.35744133969234,260.74853155839236
Thickness_SP,0.17,239.5375890191387,260.86155476606524
Thickness_SP,0.18,239.7150645685091,260.97288135650814
Thickness_SP,0.19,239.88991388958132,261.0825398580837
Thickness_SP,0.2,240.06218250837262,261.1905592273723
