Parameter,Value,TbH,TbV
Radius_SP,5e-05,230.60499323271728,262.9974685176985
Radius_SP,6.75e-05,230.60206363981158,262.992980126317
Radius_SP,8.5e-05,230.5971551883868,262.9854597165081
Radius_SP,0.0001025,230.58976904742443,262.9741434365759
Radius_SP,0.00011999999999999999,230.5794169803339,262.95828477207635
Radius_SP,0.00013749999999999998,230.56562401275136,262.93715939686905
Radius_SP,0.000155,230.54793113196487,262.9100701927721
Radius_SP,0.0001725,230.52589792570717,262.8763522515839
Radius_SP,0.00018999999999999998,230.49910505546694,262.83537764928315
Radius_SP,0.00020749999999999998,230.46715645267773,262.78655977110304
Radius_SP,0.00022499999999999997,230.4296811272216,262.72935697145607
Radius_SP,0.00024249999999999999,230.3863344879866,262.6632753760502
Radius_SP,0.00026,230.33679909515223,262.5878706743621
Radius_SP,0.00027749999999999997,230.28078479261652,262.50274880587284
Radius_SP,0.000295,230.21802820446797,262.40756550807623
Radius_SP,0.0003125,230.1482916185221,262.3020247619944
Radius_SP,0.00033,230.07136131890144,262.185876235259
Radius_SP,0.0003475,229.9870454644978,262.0589118779193
Radius_SP,0.000365,229.89517163742408,261.92096186758516
Radius_SP,0.0003825,229.7955842026567,261.77189012564327
Radius_SP,0.0004,229.68814162571093,261.6115896343282
