Parameter,Value,TbH,TbV
Salinity_SP,0.0,230.0744485312165,255.73818508330646
Salinity_SP,0.6,230.07444853121712,255.73818508330683
Salinity_SP,1.2,230.07444853121712,255.73818508330683
Salinity_SP,1.7999999999999998,230.07444853121714,255.7381850833068
Salinity_SP,2.4,230.07444853121638,255.73818508330652
Salinity_SP,3.0,230.07444853121714,255.7381850833068
Salinity_SP,3.5999999999999996,230.0744485312165,255.73818508330646
Salinity_SP,4.2,230.07444853121592,255.73818508330626
Salinity_SP,4.8,230.07444853121723,255.7381850833069
Salinity_SP,5.3999999999999995,230.0744485312165,255.7381850833065
Salinity_SP,6.0,230.07444853121638,255.73818508330652
Salinity_SP,6.6,230.07444853121712,255.73818508330683
Salinity_SP,7.199999999999999,230.07444853121712,255.73818508330683
Salinity_SP,7.8,230.07444853121712,255.73818508330683
Salinity_SP,8.4,230.07444853121714,255.7381850833068
Salinity_SP,9.0,230.07444853121638,255.73818508330652
Salinity_SP,9.6,230.07444853121714,255.7381850833068
Salinity_SP,10.2,230.07444853121714,255.7381850833068
Salinity_SP,10.799999999999999,230.07444853121714,255.7381850833068
Salinity_SP,11.4,230.07444853121712,255.73818508330683
Salinity_SP,12.0,230.07444853121723,255.7381850833069
