Parameter,Value,TbH,TbV
Density_SP,200.0,244.72857850748238,258.82513325648773
Density_SP,212.5,244.50197848572455,258.9268685969951
Density_SP,225.0,244.18437634694715,258.9821759138058
Density_SP,237.5,243.87561685699163,259.1009076849689
Density_SP,250.0,243.4644567153035,259.1528004856653
Density_SP,262.5,243.09661638329283,259.30101279638825
Density_SP,275.0,242.5954585986919,259.33631368493485
Density_SP,287.5,242.20838028625482,259.5514645962344
Density_SP,300.0,241.6131335749651,259.5469885646899
Density_SP,312.5,241.17400839723214,259.78311186967966
Density_SP,325.0,240.53545704882703,259.7949706485657
Density_SP,337.5,239.92319968360653,259.86949962866396
Density_SP,350.0,239.2457337213756,259.87818907793627
Density_SP,362.5,238.61780175775314,259.9897603774353
Density_SP,375.0,237.9462235535248,260.0596185065256
Density_SP,387.5,237.27745589208038,260.15714738186864
Density_SP,400.0,236.58268516689148,260.233856298815
Density_SP,412.5,235.8838960984822,260.32243435358083
Density_SP,425.0,235.16731721410792,260.39760692194415
Density_SP,437.5,234.44571257358305,260.47817279639935
Density_SP,450.0,233.7114391123778,260.5486534675859
