Parameter,Value,TbH,TbV
Temperature_SI_1,268.15,231.92400944222638,263.01171982620076
Temperature_SI_1,268.29999999999995,231.7820048572288,263.0303621606714
Temperature_SI_1,268.45,231.62324418574744,263.04247264197977
Temperature_SI_1,268.59999999999997,231.44567885579337,263.04700694676995
Temperature_SI_1,268.75,231.24693760204653,263.0427255309293
Temperature_SI_1,268.9,231.02426553736524,263.0281509841292
Temperature_SI_1,269.04999999999995,230.77444988589482,263.00151422597634
Temperature_SI_1,269.2,230.4937289796893,262.9606858966844
Temperature_SI_1,269.34999999999997,230.1776800939481,262.90308778367313
Temperature_SI_1,269.5,229.82108030570265,262.82557685277465
Temperature_SI_1,269.65,229.41773266661554,262.72429097946616
Temperature_SI_1,269.79999999999995,228.96024738711705,262.59444008396537
Temperature_SI_1,269.95,228.43976416254338,262.4300178705478
Temperature_SI_1,270.09999999999997,227.84559683891396,262.22339573821085
Temperature_SI_1,270.25,227.16477471695976,261.964738194027
Temperature_SI_1,270.4,226.38144491903364,261.6411421811328
Temperature_SI_1,270.54999999999995,225.47608547765515,261.2353403342023
Temperature_SI_1,270.7,224.42445508079095,260.72370098218977
Temperature_SI_1,270.84999999999997,223.0618148967107,260.0351729331019
Temperature_SI_1,271.0,221.50810229128336,259.24290576378337
Temperature_SI_1,271.15,219.4161243918244,258.097329081349
