Parameter,Value,TbH,TbV
Salinity_DH,0.0,230.5769531241686,262.9717587210775
Salinity_DH,0.4,230.5782937704718,262.97216395268913
Salinity_DH,0.8,230.57959698908658,262.97255882708833
Salinity_DH,1.2000000000000002,230.58086264167602,262.97294305185454
Salinity_DH,1.6,230.58209051894167,262.97331631160034
Salinity_DH,2.0,230.58328045821955,262.97367833806044
Salinity_DH,2.4000000000000004,230.5844323634527,262.9740289190483
Salinity_DH,2.8000000000000003,230.58554620091556,262.9743678929624
Salinity_DH,3.2,230.58662198943983,262.97469514053415
Salinity_DH,3.6,230.58765979043605,262.97501057697883
Salinity_DH,4.0,230.58865969915414,262.97531414531346
Salinity_DH,4.4,230.58962183742,262.9756058108864
Salinity_DH,4.800000000000001,230.59054634772232,262.975885556964
Salinity_DH,5.2,230.59143338843825,262.97615338118385
Salinity_DH,5.6000000000000005,230.5922831299828,262.97640929270403
Salinity_DH,6.0,230.59309575170226,262.9766533099058
Salinity_DH,6.4,230.59387143936118,262.9768854585328
Salinity_DH,6.800000000000001,230.59461038310204,262.9771057701794
Salinity_DH,7.2,230.59531277578702,262.97731428105516
Salinity_DH,7.6000000000000005,230.5959788116417,262.9775110309728
Salinity_DH,8.0,230.59660868514914,262.97769606251245
