Parameter,Value,TbH,TbV
Thickness_DH,0.0,188.62384238253253,264.1615715815406
Thickness_DH,0.005,226.56207333454424,262.45118048074164
Thickness_DH,0.01,227.44726260801463,262.5633612339237
Thickness_DH,0.015,228.29063176733243,262.67187196700695
Thickness_DH,0.02,229.09435138442558,262.7767393687248
Thickness_DH,0.025,229.8604913997053,262.8780751989273
Thickness_DH,0.03,230.5909945413703,262.9760209589746
Thickness_DH,0.035,231.28768006125384,263.0707261754757
Thickness_DH,0.04,231.95225358653025,263.16233901899295
Thickness_DH,0.045,232.58631730152217,263.25100214189143
Thickness_DH,0.05,233.19137911088762,263.3368509285478
Thickness_DH,0.055,233.76886060696063,263.42001292012344
Thickness_DH,0.06,234.32010396441953,263.50060782419274
Thickness_DH,0.065,234.84637793888896,263.5787478127632
Thickness_DH,0.07,235.3488831315175,263.6545379541801
Thickness_DH,0.075,235.828756652613,263.7280766966804
Thickness_DH,0.08,236.28707628967166,263.7994563596159
Thickness_DH,0.085,236.72486426232663,263.86876360917796
Thickness_DH,0.09,237.1430906289746,263.9360799070261
Thickness_DH,0.095,237.54267639625783,264.0014819267092
Thickness_DH,0.1,237.9244963722581,264.0650419364267
