 P(0,mb), T(0,K)Hr(0,%), freq(Hz), grad(K/km), theta(deg), TbUp(k), TbDown(K), tau(neper)
 $
 1013.00 273.15 70.00  0.3653E+11  6.50 43.00 20.32 22.85 0.8370E-01
 1013.00 273.15 70.00  0.3653E+11  6.50 44.00 20.65 23.17 0.8510E-01
 1013.00 273.15 70.00  0.3653E+11  6.50 45.00 20.99 23.51 0.8657E-01
 1013.00 273.15 70.00  0.3653E+11  6.50 46.00 21.35 23.87 0.8812E-01
 1013.00 273.15 70.00  0.3653E+11  6.50 47.00 21.72 24.25 0.8975E-01
 1013.00 273.15 70.00  0.3653E+11  6.50 48.00 22.12 24.64 0.9147E-01
 1013.00 273.15 70.00  0.3653E+11  6.50 49.00 22.54 25.06 0.9329E-01
 1013.00 273.15 70.00  0.3653E+11  6.50 50.00 22.98 25.50 0.9521E-01
 1013.00 273.15 70.00  0.3653E+11  6.50 51.00 23.45 25.96 0.9724E-01
 1013.00 273.15 70.00  0.3653E+11  6.50 52.00 23.94 26.45 0.9939E-01
 1013.00 273.15 70.00  0.3653E+11  6.50 53.00 24.46 26.97 0.1017E+00
 1013.00 273.15 70.00  0.3653E+11  6.50 54.00 25.01 27.52 0.1041E+00
 1013.00 273.15 70.00  0.3653E+11  6.50 55.00 25.60 28.10 0.1067E+00
 1013.00 273.15 70.00  0.3653E+11  6.50 56.00 26.22 28.72 0.1094E+00
 1013.00 273.15 70.00  0.3653E+11  6.50 57.00 26.88 29.38 0.1123E+00
 1013.00 273.15 70.00  0.3653E+11  6.50 58.00 27.58 30.07 0.1154E+00
 1013.00 273.15 70.00  0.3653E+11  6.50 59.00 28.33 30.82 0.1187E+00
 1013.00 273.15 70.00  0.3653E+11  6.50 60.00 29.12 31.61 0.1223E+00
 1013.00 273.15 70.00  0.3653E+11  6.50 61.00 29.97 32.46 0.1261E+00
 1013.00 273.15 70.00  0.3653E+11  6.50 62.00 30.89 33.37 0.1302E+00
 1013.00 273.15 70.00  0.3653E+11  6.50 63.00 31.86 34.34 0.1346E+00
 1013.00 273.15 70.00  0.3653E+11  6.50 64.00 32.91 35.39 0.1394E+00
 1013.00 273.15 70.00  0.3653E+11  6.50 65.00 34.05 36.52 0.1446E+00
 1013.00 273.15 70.00  0.3653E+11  6.50 66.00 35.27 37.74 0.1502E+00
 1013.00 273.15 70.00  0.3653E+11  6.50 67.00 36.59 39.06 0.1563E+00
 1013.00 273.15 70.00  0.3653E+11  6.50 68.00 38.03 40.50 0.1630E+00
 1013.00 273.15 70.00  0.3653E+11  6.50 69.00 39.59 42.06 0.1703E+00
 1013.00 273.15 70.00  0.3653E+11  6.50 70.00 41.30 43.77 0.1784E+00
 1013.00 273.15 70.00  0.3653E+11  6.50 71.00 43.18 45.65 0.1873E+00
 1013.00 273.15 70.00  0.3653E+11  6.50 72.00 45.25 47.72 0.1972E+00
 1013.00 273.15 70.00  0.3653E+11  6.50 73.00 47.53 50.01 0.2083E+00
 1013.00 273.15 70.00  0.3653E+11  6.50 74.00 50.07 52.55 0.2208E+00
 1013.00 273.15 70.00  0.3653E+11  6.50 75.00 52.91 55.40 0.2349E+00
 1013.00 273.15 70.00  0.3653E+11  6.50 76.00 56.09 58.60 0.2510E+00
 1013.00 273.15 70.00  0.3653E+11  6.50 77.00 59.70 62.23 0.2696E+00
 1013.00 273.15 70.00  0.3653E+11  6.50 78.00 63.81 66.37 0.2912E+00
 1013.00 273.15 70.00  0.3653E+11  6.50 79.00 68.53 71.13 0.3166E+00
 1013.00 273.15 70.00  0.3653E+11  6.50 80.00 74.00 76.66 0.3469E+00
 1013.00 273.15 70.00  0.3653E+11  6.50 81.00 80.40 83.16 0.3837E+00
 1013.00 273.15 70.00  0.3653E+11  6.50 82.00 87.98 90.87 0.4290E+00
 1013.00 273.15 70.00  0.3653E+11  6.50 83.00 97.07 ***** 0.4864E+00
 1013.00 273.15 70.00  0.3653E+11  6.50 84.00 ***** ***** 0.5609E+00
 1013.00 273.15 70.00  0.3653E+11  6.50 85.00 ***** ***** 0.6613E+00
 1013.00 273.15 70.00  0.3653E+11  6.50 86.00 ***** ***** 0.8029E+00
 1013.00 273.15 70.00  0.3653E+11  6.50 87.00 ***** ***** 0.1015E+01
 1013.00 273.15 70.00  0.3653E+11  6.50 88.00 ***** ***** 0.1357E+01
 1013.00 273.15 70.00  0.3653E+11  6.50 89.00 ***** ***** 0.1973E+01
 1013.00 273.15 70.00  0.3653E+11  6.50 90.00 ***** ***** 0.2937E+01
