Parameter,Value,TbH,TbV
Salinity_SP,0.0,244.39603968134813,261.3433647984369
Salinity_SP,0.15,244.39603968134813,261.3433647984369
Salinity_SP,0.3,244.39603968134813,261.3433647984369
Salinity_SP,0.44999999999999996,244.39603968134813,261.3433647984369
Salinity_SP,0.6,244.39603968134813,261.3433647984369
Salinity_SP,0.75,244.39603968134813,261.3433647984369
Salinity_SP,0.8999999999999999,244.39603968134813,261.3433647984369
Salinity_SP,1.05,244.39603968134813,261.3433647984369
Salinity_SP,1.2,244.39603968134813,261.3433647984369
Salinity_SP,1.3499999999999999,244.39603968134813,261.3433647984369
Salinity_SP,1.5,244.39603968136106,261.3433647984369
Salinity_SP,1.65,244.39603968134813,261.3433647984369
Salinity_SP,1.7999999999999998,244.39603968134813,261.3433647984369
Salinity_SP,1.95,244.39603968134813,261.3433647984369
Salinity_SP,2.1,244.39603968134813,261.3433647984369
Salinity_SP,2.25,244.39603968136106,261.3433647984369
Salinity_SP,2.4,244.39603968134813,261.3433647984369
Salinity_SP,2.55,244.39603968134813,261.3433647984369
Salinity_SP,2.6999999999999997,244.39603968134813,261.3433647984369
Salinity_SP,2.85,244.39603968134813,261.3433647984369
Salinity_SP,3.0,244.39603968134813,261.3433647984369
