Parameter,Value,TbH,TbV
Temperature_DH,263.0,238.2494996586969,252.77790810959513
Temperature_DH,263.5,238.35725122284143,252.90484026643517
Temperature_DH,264.0,238.46308762203083,253.02993098526147
Temperature_DH,264.5,238.5669988804545,253.1531616230239
Temperature_DH,265.0,238.6689781389601,253.2745165166891
Temperature_DH,265.5,238.76902161815727,253.39398298359794
Temperature_DH,266.0,238.86712857084433,253.51155130938852
Temperature_DH,266.5,238.96330122478088,253.62721472429033
Temperature_DH,267.0,239.05754471660947,253.74096936863674
Temperature_DH,267.5,239.1498670178531,253.85281424853147
Temperature_DH,268.0,239.24027885386127,253.96275118251157
Temperature_DH,268.5,239.32879361646704,254.07078473998766
Temperature_DH,269.0,239.41542727119221,254.1769221723371
Temperature_DH,269.5,239.50019825969747,254.281173337424
Temperature_DH,270.0,239.58312739832775,254.3835506182969
Temperature_DH,270.5,239.66423777323743,254.4840688368217
Temperature_DH,271.0,239.74355463296615,254.58274516298627
Temperature_DH,271.5,239.82110527894022,254.67959902051206
Temperature_DH,272.0,239.89691895456755,254.77465198943628
Temperature_DH,272.5,239.9710267334337,254.8679277063014
Temperature_DH,273.0,240.04346140715467,254.9594517625204
