Parameter,Value,TbH,TbV
Radius_DH,0.0002,239.58312739832775,254.3835506182969
Radius_DH,0.00021250000000000002,238.6525777339246,253.56394434968757
Radius_DH,0.00022500000000000002,237.67601464027447,252.69611673673833
Radius_DH,0.00023750000000000003,236.66164848531977,251.7861403577507
Radius_DH,0.00025,235.6178917710625,250.84049972209365
Radius_DH,0.00026250000000000004,234.5530928586545,249.86589184702035
Radius_DH,0.000275,233.47530675049134,248.86903954141758
Radius_DH,0.0002875,232.3921108628428,247.85652585117353
Radius_DH,0.00030000000000000003,231.31046844197058,246.83465501677304
Radius_DH,0.0003125,230.236638049215,245.80934243344674
Radius_DH,0.000325,229.17612456721434,244.78603372114236
Radius_DH,0.0003375,228.13366542006972,243.76965120708414
Radius_DH,0.00035000000000000005,227.1132449704018,242.76456490109217
Radius_DH,0.00036250000000000003,226.11813010539407,241.774584343899
Radius_DH,0.000375,225.15092059773878,240.80296743845852
Radius_DH,0.00038750000000000004,224.21360870121316,239.85244242907783
Radius_DH,0.0004,223.3076434391244,238.92523947296584
Radius_DH,0.0004125,222.43399604099577,238.0231286647854
Radius_DH,0.00042500000000000003,221.59322389978246,237.14746185722063
Radius_DH,0.0004375,220.7855312156476,236.29921611582736
Radius_DH,0.00045,220.01082514681232,235.47903711824327
