Parameter,Value,TbH,TbV
Salinity_SI,3.0,244.39391541809118,261.34149911581125
Salinity_SI,4.05,244.39514815819732,261.3425766395606
Salinity_SI,5.1,244.39612088257795,261.34343730899616
Salinity_SI,6.15,244.39682635038488,261.3440777344423
Salinity_SI,7.2,244.39726147037334,261.3444969402625
Salinity_SI,8.25,244.39742549541808,261.3446953302411
Salinity_SI,9.3,244.39731902103046,261.3446740876175
Salinity_SI,10.350000000000001,244.3969433980374,261.3444348141102
Salinity_SI,11.4,244.39630037363247,261.3439793060798
Salinity_SI,12.450000000000001,244.39539186542177,261.34330941279717
Salinity_SI,13.5,244.39421981657682,261.342426945685
Salinity_SI,14.55,244.39278610199486,261.3413336201982
Salinity_SI,15.600000000000001,244.3910924684524,261.3400310194935
Salinity_SI,16.65,244.38914049762187,261.33852057345024
Salinity_SI,17.700000000000003,244.38693158574802,261.336803548475
Salinity_SI,18.75,244.3844669359835,261.33488104621983
Salinity_SI,19.8,244.38174756100224,261.332754009421
Salinity_SI,20.85,244.37877429497925,261.3304232346052
Salinity_SI,21.900000000000002,244.37554781466514,261.32788939163004
Salinity_SI,22.95,244.37206867026845,261.32515305078266
Salinity_SI,24.0,244.36833732748386,261.32221471859634
