Parameter,Value,TbH,TbV
Salinity_SI,3.0,239.22032253534346,265.7464137493455
Salinity_SI,4.35,239.22088659390118,265.7469291372142
Salinity_SI,5.7,239.22132998245078,265.7473559437766
Salinity_SI,7.050000000000001,239.22164898794546,265.747694079119
Salinity_SI,8.4,239.22184236129678,265.74794420666456
Salinity_SI,9.75,239.2219101183511,265.74810733446503
Salinity_SI,11.100000000000001,239.22185291256378,265.74818460343806
Salinity_SI,12.450000000000001,239.22167169005468,265.74817717302335
Salinity_SI,13.8,239.22136749259096,265.748086158444
Salinity_SI,15.15,239.2209413421782,265.7479125965446
Salinity_SI,16.5,239.22039417349677,265.74765742893175
Salinity_SI,17.85,239.21972679561654,265.74732149603636
Salinity_SI,19.200000000000003,239.21893987325527,265.74690553918447
Salinity_SI,20.55,239.21803392205084,265.74641020911673
Salinity_SI,21.900000000000002,239.2170093155753,265.7458360807954
Salinity_SI,23.25,239.21586630331362,265.74518367505556
Salinity_SI,24.6,239.21460504094142,265.7444534884489
Salinity_SI,25.950000000000003,239.21322563532797,265.7436460339248
Salinity_SI,27.3,239.21172820900838,265.742761895785
Salinity_SI,28.650000000000002,239.2101129913348,265.7418018045748
Salinity_SI,30.0,239.20838044695785,265.7407667397572
