Parameter,Value,TbH,TbV
Temperature_SP,263.0,240.69207671757405,260.2222181215418
Temperature_SP,263.5,240.8094465163076,260.3676362305891
Temperature_SP,264.0,240.92530739565814,260.5116150515728
Temperature_SP,264.5,241.03967016689478,260.65414811539506
Temperature_SP,265.0,241.15254869734704,260.79523219921987
Temperature_SP,265.5,241.2639598189546,260.93486727073474
Temperature_SP,266.0,241.37392323250012,261.07305642433346
Temperature_SP,266.5,241.48246140848468,261.2098058104535
Temperature_SP,267.0,241.58959948534738,261.34512455890354
Temperature_SP,267.5,241.695365165959,261.47902469728973
Temperature_SP,268.0,241.79978861290718,261.61152106531534
Temperature_SP,268.5,241.90290234330107,261.74263122588974
Temperature_SP,269.0,242.00474112367235,261.8723753736423
Temperature_SP,269.5,242.10534186532558,262.00077624170785
Temperature_SP,270.0,242.20474352081652,262.1278590072554
Temperature_SP,270.5,242.302986981739,262.2536511965109
Temperature_SP,271.0,242.4001149782649,262.3781825895561
Temperature_SP,271.5,242.49617198081202,262.5014851255982
Temperature_SP,272.0,242.5912041039244,262.6235928089892
Temperature_SP,272.5,242.68525901276138,262.74454161637624
Temperature_SP,273.0,242.77838583228382,262.8643694053734
