Parameter,Value,TbH,TbV
Temperature_SI_1,255.0,240.34703190908675,260.09974691774306
Temperature_SI_1,255.85,240.49958011071828,260.26999590650274
Temperature_SI_1,256.7,240.65240117898668,260.4406197196758
Temperature_SI_1,257.55,240.80542342074378,260.61155159920764
Temperature_SI_1,258.4,240.95857730967097,260.7827301249849
Temperature_SI_1,259.25,241.11179316065324,260.9540976480651
Temperature_SI_1,260.1,241.2649981054358,261.1255983791697
Temperature_SI_1,260.95,241.4181120604633,261.29717601317697
Temperature_SI_1,261.8,241.57104215995412,261.4687706657311
Temperature_SI_1,262.65,241.72367484508408,261.6403148444855
Temperature_SI_1,263.5,241.8758641781665,261.811727941624
Temperature_SI_1,264.35,242.0274139221765,261.9829084842381
Temperature_SI_1,265.2,242.17804884111072,262.153722841176
Temperature_SI_1,266.05,242.32736648705634,262.32398819563747
Temperature_SI_1,266.9,242.47475183224049,262.4934461150627
Temperature_SI_1,267.75,242.6192177573264,262.66172146742997
Temperature_SI_1,268.6,242.69354216201296,262.7697662634236
Temperature_SI_1,269.45,242.9177423001133,263.0309006670242
Temperature_SI_1,270.3,242.9329768985128,263.08322829474133
Temperature_SI_1,271.15,242.8514914482187,263.068638392913
Temperature_SI_1,272.0,242.6535426464521,263.03546271462983
