Parameter,Value,TbH,TbV
Density_SP,310.0,245.3065264918,261.9471752869218
Density_SP,317.0,245.03345001121065,262.0587890929239
Density_SP,324.0,244.75295163804213,262.1676596310239
Density_SP,331.0,244.4665780219955,262.27583414494785
Density_SP,338.0,244.17532137054627,262.3845879818391
Density_SP,345.0,243.87821511486516,262.4913210827991
Density_SP,352.0,243.57606901103068,262.5969895835359
Density_SP,359.0,243.26950120330108,262.7023197390566
Density_SP,366.0,242.9581921858758,262.8058136158526
Density_SP,373.0,242.64265617068872,262.9080040369223
Density_SP,380.0,242.32331629624935,263.00933998170274
Density_SP,387.0,242.00013348778742,263.1088716264656
Density_SP,394.0,241.67347063285212,263.20693093245177
Density_SP,401.0,241.3436353378658,263.30381067845485
Density_SP,408.0,241.01071832842166,263.39887121429626
Density_SP,415.0,240.67500800635412,263.4924906121656
Density_SP,422.0,240.33668675151327,263.5844018681921
Density_SP,429.0,239.99595541847327,263.6746233363896
Density_SP,436.0,239.65300639460088,263.76327982130186
Density_SP,443.0,239.30802379530022,263.8501426948453
Density_SP,450.0,238.96117924729344,263.9352602063984
