Parameter,Value,TbH,TbV
Density_SP,300.0,239.58312739832775,254.3835506182969
Density_SP,306.0,239.2501847274428,254.33421434158373
Density_SP,312.0,239.13124386096908,254.59443101420806
Density_SP,318.0,238.8316672181982,254.6178654103451
Density_SP,324.0,238.53635530282543,254.6538242948579
Density_SP,330.0,238.22629711001807,254.6724900170907
Density_SP,336.0,237.82706644558945,254.56544522182406
Density_SP,342.0,237.4780205307786,254.54374626364907
Density_SP,348.0,237.13892071440284,254.54468379914664
Density_SP,354.0,236.90567357856185,254.70875568924703
Density_SP,360.0,236.5704218271019,254.726676703843
Density_SP,366.0,236.23272516233035,254.74757443225593
Density_SP,372.0,235.94143577786068,254.84530021399584
Density_SP,378.0,235.60665677909165,254.88136348893718
Density_SP,384.0,235.26541103053646,254.91298053348962
Density_SP,390.0,234.921141244935,254.94510096413472
Density_SP,396.0,234.6038013302684,255.02387658275225
Density_SP,402.0,234.25688672757158,255.0606726531636
Density_SP,408.0,233.90660620197846,255.09646030908354
Density_SP,414.0,233.57067960011383,255.15933854503223
Density_SP,420.0,233.2175304078977,255.19802866306458
