Parameter,Value,TbH,TbV
Temperature_SP,259.0,244.31975929816508,261.22829560673864
Temperature_SP,259.7,244.3236974364517,261.2350477633838
Temperature_SP,260.4,244.32781791954733,261.24196890661534
Temperature_SP,261.1,244.33212702297564,261.249064966168
Temperature_SP,261.8,244.3366312573433,261.2563420986559
Temperature_SP,262.5,244.34133737698374,261.2638066959663
Temperature_SP,263.2,244.34625238883373,261.2714653940939
Temperature_SP,263.9,244.3513835616569,261.27932508202844
Temperature_SP,264.6,244.3567384354764,261.28739291121786
Temperature_SP,265.3,244.3623248315362,261.2956763051825
Temperature_SP,266.0,244.36815086236794,261.30418296956327
Temperature_SP,266.7,244.3742249423388,261.3129209023809
Temperature_SP,267.4,244.38055579854745,261.3218984048691
Temperature_SP,268.1,244.38715248201999,261.33112409240283
Temperature_SP,268.8,244.39402437932964,261.34060690604963
Temperature_SP,269.5,244.4011812245648,261.35035612431034
Temperature_SP,270.2,244.40863311176614,261.36038137542516
Temperature_SP,270.9,244.4163905076274,261.37069264990464
Temperature_SP,271.6,244.42446426476997,261.3813003136233
Temperature_SP,272.3,244.43286563530486,261.3922151212856
Temperature_SP,273.0,244.44160628498045,261.40344823032626
