Parameter,Value,TbH,TbV
Density_SI,400.0,235.29382180847404,249.83096068909902
Density_SI,420.0,236.26968785608642,250.84445192955255
Density_SI,440.0,237.18988914365235,251.80814053830082
Density_SI,460.0,238.0447396329195,252.7313798585807
Density_SI,480.0,238.84265410133284,253.58409034756855
Density_SI,500.0,239.58312739832775,254.3835506182969
Density_SI,520.0,240.26402165117725,255.12833350741363
Density_SI,540.0,240.88457660022044,255.81800282643636
Density_SI,560.0,241.4359159891752,256.4526123723384
Density_SI,580.0,241.9351639500996,257.0323308363298
Density_SI,600.0,242.37510745405322,257.55815797793986
Density_SI,620.0,242.75146076876726,258.0306033657629
Density_SI,640.0,243.07260151811124,258.4502161161662
Density_SI,660.0,243.3357899004611,258.8180991650297
Density_SI,680.0,243.53951163306883,259.1353085034452
Density_SI,700.0,243.68864984387506,259.40244120793926
Density_SI,720.0,243.78190200147785,259.6212129132867
Density_SI,740.0,243.82271257212926,259.79269110143616
Density_SI,760.0,243.81253993281706,259.91926077644337
Density_SI,780.0,243.7553989982489,260.00340215106985
Density_SI,800.0,243.6558217468288,260.04874652954
