Parameter,Value,TbH,TbV
Radius_DH,5e-05,246.1768241708052,266.3273206193614
Radius_DH,7.25e-05,246.1148633800891,266.26364207448376
Radius_DH,9.5e-05,246.00754537013188,266.15358085666725
Radius_DH,0.00011749999999999998,245.84800956531996,265.9904404618531
Radius_DH,0.00014,245.63254754593004,265.77083190756247
Radius_DH,0.0001625,245.3605479613987,265.49444526821543
Radius_DH,0.00018499999999999997,245.03440254374863,265.16376968744953
Radius_DH,0.00020749999999999998,244.65923406767482,264.78370472935353
Radius_DH,0.00022999999999999998,244.24238280284175,264.361042751238
Radius_DH,0.0002525,243.7926916469081,263.9038496637586
Radius_DH,0.000275,243.3197072348576,263.4208130049974
Radius_DH,0.0002975,242.83292999552793,262.92063789403124
Radius_DH,0.00031999999999999997,242.3412115947901,262.41155364933076
Radius_DH,0.0003425,241.8523448311123,261.90096244558873
Radius_DH,0.000365,241.3728440467163,261.39523148051
Radius_DH,0.0003875,240.90788449886963,260.8996095782398
Radius_DH,0.00041,240.46135705653842,260.41823926247855
Radius_DH,0.0004325,240.0359951123684,259.95423382353204
Radius_DH,0.000455,239.63353793724266,259.50979249345636
Radius_DH,0.0004775,239.2549043093341,259.08633266217646
Radius_DH,0.0005,238.9003593574476,258.68462417506584
