Parameter,Value,TbH,TbV
Density_DH,200.0,232.74626081946528,250.47377892080073
Density_DH,207.25,233.257109533723,250.65601824279153
Density_DH,214.5,233.79750544653382,250.9489895375386
Density_DH,221.75,234.28890997138942,251.1565128150772
Density_DH,229.0,234.7510970415027,251.337135444735
Density_DH,236.25,235.290637144948,251.69064231277997
Density_DH,243.5,235.73485259143231,251.8924969197866
Density_DH,250.75,236.13962954525093,252.05337423432744
Density_DH,258.0,236.68355763607306,252.4701089871715
Density_DH,265.25,237.07125914330913,252.6469846100716
Density_DH,272.5,237.40215190472045,252.76020077567586
Density_DH,279.75,238.0802119443222,253.43321434845882
Density_DH,287.0,238.4698627617288,253.6684162530468
Density_DH,294.25,238.80929763786548,253.853624637731
Density_DH,301.5,239.22374989871383,254.1770138318319
Density_DH,308.75,239.5332884460252,254.35583505823638
Density_DH,316.0,239.7930365875903,254.48706716982457
Density_DH,323.25,240.28354036145802,254.95449682604212
Density_DH,330.5,240.55345491039915,255.1262523515992
Density_DH,337.75,240.9770722086904,255.5257030581578
Density_DH,345.0,241.23172125749932,255.70813523708375
