Parameter,Value,TbH,TbV
Radius_SI,0.0002,239.78168892341142,266.3292110699676
Radius_SI,0.00022,239.7487732611887,266.2950604820983
Radius_SI,0.00024,239.71072471237005,266.25557825128874
Radius_SI,0.00026000000000000003,239.66745555033128,266.21067218401294
Radius_SI,0.00028,239.61893015550922,266.16030414823064
Radius_SI,0.00030000000000000003,239.5651617005093,266.1044864959158
Radius_SI,0.00031999999999999997,239.50620875574657,266.04327836400023
Radius_SI,0.00034,239.4421718070647,265.97678186114575
Radius_SI,0.00035999999999999997,239.37318969752678,265.9051381716384
Radius_SI,0.00038,239.29943601473306,265.8285236180202
Radius_SI,0.00039999999999999996,239.22111544708204,265.7471457242196
Radius_SI,0.00042,239.1384601306369,265.6612393160817
Radius_SI,0.00043999999999999996,239.05172600644076,265.5710626901287
Radius_SI,0.00046,238.96118920753307,265.47689387559853
Radius_SI,0.00047999999999999996,238.86714249566086,265.3790270105199
Radius_SI,0.0005,238.76989176971375,265.27776885049764
Radius_SI,0.00052,238.66975267025762,265.17343542734807
Radius_SI,0.00054,238.56704730689256,265.06634887433086
Radius_SI,0.00056,238.46210113581225,264.9568344342808
Radius_SI,0.00058,238.35524001519033,264.84521766614273
Radius_SI,0.0006,238.2467874638023,264.7318218640416
