Parameter,Value,TbH,TbV
Temperature_SI,267.0,238.5421079451396,264.84876982535354
Temperature_SI,267.3,238.58783199393454,264.9087518919784
Temperature_SI,267.6,238.632881816464,264.9679154852903
Temperature_SI,267.9,238.6772649652526,265.02626897836035
Temperature_SI,268.2,238.72098907446104,265.08382084783
Temperature_SI,268.5,238.76406185321648,265.14057966638165
Temperature_SI,268.8,238.80649107929648,265.19655409566263
Temperature_SI,269.1,238.84828459287925,265.25175287912265
Temperature_SI,269.4,238.88945029049006,265.30618483520027
Temperature_SI,269.7,238.9299961190644,265.359858850561
Temperature_SI,270.0,238.9699300702543,265.41278387362314
Temperature_SI,270.3,239.00926017476334,265.464968908087
Temperature_SI,270.6,239.04799449699257,265.5164230067911
Temperature_SI,270.9,239.08614112975894,265.5671552656953
Temperature_SI,271.2,239.12370818912663,265.6171748179332
Temperature_SI,271.5,239.1607038095523,265.6664908282651
Temperature_SI,271.8,239.19713613900956,265.71511248736164
Temperature_SI,272.1,239.2330133343931,265.76304900662103
Temperature_SI,272.4,239.26834355704966,265.8103096129068
Temperature_SI,272.7,239.30313496839284,265.85690354351414
Temperature_SI,273.0,239.33739572580464,265.9028400413494
