Parameter,Value,TbH,TbV
Radius_SP,0.0001,244.39603968134813,261.3433647984369
Radius_SP,0.00011,244.38578603132643,261.33439683120736
Radius_SP,0.00012,244.37350645424402,261.32365690188595
Radius_SP,0.00013000000000000002,244.3590227323947,261.3109889755914
Radius_SP,0.00014,244.34215776008736,261.2962378902793
Radius_SP,0.00015000000000000001,244.32273551685313,261.27924930597084
Radius_SP,0.00015999999999999999,244.30058103338882,261.2598696447779
Radius_SP,0.00017,244.27552035364494,261.2379460243984
Radius_SP,0.00017999999999999998,244.24738049675193,261.21332618858713
Radius_SP,0.00019,244.21598942223187,261.1858584374582
Radius_SP,0.00019999999999999998,244.18117600239813,261.1553915612329
Radius_SP,0.00021,244.14277000532357,261.1217747803287
Radius_SP,0.00021999999999999998,244.10060209167725,261.0848576950489
Radius_SP,0.00023,244.05450382879098,261.04449024776784
Radius_SP,0.00023999999999999998,244.00430772455442,261.00052270015726
Radius_SP,0.00025,243.94984728345128,260.9528056280661
Radius_SP,0.00026,243.89095708684437,260.9011899357347
Radius_SP,0.00027,243.82747289860194,260.8455268912346
Radius_SP,0.00028,243.75923179705447,260.7856681840357
Radius_SP,0.00029,243.68607233337002,260.72146600560956
Radius_SP,0.0003,243.60783471599262,260.6527731531
