Parameter,Value,TbH,TbV
Temperature_SI_1,244.0,239.3626269758413,254.16946723406585
Temperature_SI_1,245.4,239.37071628896555,254.17724886484058
Temperature_SI_1,246.8,239.37895885514425,254.1851782897211
Temperature_SI_1,248.2,239.3879349698219,254.1938098036435
Temperature_SI_1,249.6,239.39817000759086,254.20363957582123
Temperature_SI_1,251.0,239.41051711632056,254.21548589398918
Temperature_SI_1,252.4,239.42423943692532,254.2286487760257
Temperature_SI_1,253.8,239.4380637344556,254.24190861681294
Temperature_SI_1,255.2,239.45196916923058,254.25524565855278
Temperature_SI_1,256.6,239.46593845240074,254.2686435465118
Temperature_SI_1,258.0,239.47995754521708,254.2820890431365
Temperature_SI_1,259.4,239.49401529512718,254.29557169036627
Temperature_SI_1,260.8,239.50810310112578,254.3090835147658
Temperature_SI_1,262.2,239.52221479367768,254.32261896673043
Temperature_SI_1,263.6,239.5363472583985,254.3361756331281
Temperature_SI_1,265.0,239.55050354046566,254.34975747122115
Temperature_SI_1,266.4,239.56470488648637,254.36338699172975
Temperature_SI_1,267.8,239.5790403190282,254.3771545595427
Temperature_SI_1,269.2,239.3539169251709,254.0608660607018
Temperature_SI_1,270.6,239.72158958958224,254.56898782615275
Temperature_SI_1,272.0,239.497795198384,254.26240438497257
