Parameter,Value,TbH,TbV
Salinity_DH,0.0,239.21906528739987,265.7468216950076
Salinity_DH,0.4,239.2192634354292,265.7468524402336
Salinity_DH,0.8,239.21945489853164,265.74688250646676
Salinity_DH,1.2000000000000002,239.21963994071004,265.746911837119
Salinity_DH,1.6,239.21981881798743,265.7469403732277
Salinity_DH,2.0,239.21999175597054,265.74696806387556
Salinity_DH,2.4000000000000004,239.22015894924286,265.7469948674584
Salinity_DH,2.8000000000000003,239.22032056549506,265.74702075060884
Salinity_DH,3.2,239.22047675007363,265.74704568692056
Salinity_DH,3.6,239.22062763001597,265.7470696556421
Salinity_DH,4.0,239.22077331732336,265.7470926405588
Salinity_DH,4.4,239.22091391165844,265.747114629239
Salinity_DH,4.800000000000001,239.22104950245037,265.74713561218573
Salinity_DH,5.2,239.2211801705623,265.74715558236136
Salinity_DH,5.6000000000000005,239.22130598966834,265.74717453471095
Salinity_DH,6.0,239.22142702731736,265.7471924658206
Salinity_DH,6.4,239.22154334584997,265.74720937354533
Salinity_DH,6.800000000000001,239.22165500310965,265.74722525685445
Salinity_DH,7.2,239.22176205299579,265.74724011558897
Salinity_DH,7.6000000000000005,239.22186454598847,265.74725395031084
Salinity_DH,8.0,239.22196252957437,265.7472667621612
