Parameter,Value,TbH,TbV
Temperature_DH,263.0,239.03777098429646,265.50069981973195
Temperature_DH,263.5,239.0497375396221,265.51633644488606
Temperature_DH,264.0,239.06134969789971,265.53157329516756
Temperature_DH,264.5,239.0726180508539,265.5464189459328
Temperature_DH,265.0,239.08355304796777,265.56088196574757
Temperature_DH,265.5,239.094164995488,265.5749709156299
Temperature_DH,266.0,239.10446405417068,265.5886943454861
Temperature_DH,266.5,239.11446023639488,265.6020607884602
Temperature_DH,267.0,239.12416340297446,265.61507875427964
Temperature_DH,267.5,239.13358325979266,265.6277567217811
Temperature_DH,268.0,239.14272935453718,265.64010313109696
Temperature_DH,268.5,239.15161107363863,265.6521263758795
Temperature_DH,269.0,239.16023763935888,265.6638347955603
Temperature_DH,269.5,239.1686181072637,265.67523666786786
Temperature_DH,270.0,239.17676136399677,265.6863402016782
Temperature_DH,270.5,239.18467612542068,265.69715353032956
Temperature_DH,271.0,239.19237093515773,265.7076847053351
Temperature_DH,271.5,239.19985416340137,265.7179416906011
Temperature_DH,272.0,239.20713400621742,265.72793235706206
Temperature_DH,272.5,239.2142184851292,265.73766447790524
Temperature_DH,273.0,239.22111544708204,265.7471457242196
