Parameter,Value,TbH,TbV
Fraction_volume_water_DH,0.01,238.69014501724834,265.7242848093688
Fraction_volume_water_DH,0.0145,238.93671531938486,265.7388394377681
Fraction_volume_water_DH,0.019000000000000003,239.1663271071444,265.74349429883586
Fraction_volume_water_DH,0.0235,239.42013310905136,265.77118501937343
Fraction_volume_water_DH,0.028000000000000004,239.66956354631512,265.7959845362453
Fraction_volume_water_DH,0.0325,239.91541816455302,265.81903670573456
Fraction_volume_water_DH,0.037000000000000005,240.15801609964205,265.8409271674808
Fraction_volume_water_DH,0.0415,240.39736105476882,265.8618488474738
Fraction_volume_water_DH,0.046000000000000006,240.63332303392616,265.8818353813214
Fraction_volume_water_DH,0.05050000000000001,240.8658836545028,265.90104491055615
Fraction_volume_water_DH,0.05500000000000001,241.10122187649208,265.93432181388107
Fraction_volume_water_DH,0.059500000000000004,241.3330331393803,265.9602305753422
Fraction_volume_water_DH,0.064,241.56117610582754,265.9851546141424
Fraction_volume_water_DH,0.0685,241.78561737492615,266.00945304314934
Fraction_volume_water_DH,0.073,242.00626544142332,266.03325321253027
Fraction_volume_water_DH,0.0775,242.22304658146155,266.05666565575916
Fraction_volume_water_DH,0.082,242.43593441268723,266.0798373420151
Fraction_volume_water_DH,0.08650000000000001,242.64494384865344,266.1029491837006
Fraction_volume_water_DH,0.09100000000000001,242.86521119895656,266.15194836181604
Fraction_volume_water_DH,0.0955,243.06895146270568,266.17922780656505
Fraction_volume_water_DH,0.1,243.26822816239968,266.20596474871604
