Parameter,Value,TbH,TbV
Density_DH,200.0,240.81763537184108,262.40300344817683
Density_DH,205.0,241.0717101131003,262.49179103285485
Density_DH,210.0,241.31694253991273,262.5708666818933
Density_DH,215.0,241.54556608942778,262.63348889225034
Density_DH,220.0,241.59515852121828,262.5145725560339
Density_DH,225.0,241.83214214305784,262.60737819143134
Density_DH,230.0,242.06588422883186,262.69658001914627
Density_DH,235.0,242.28703164791466,262.7730758433513
Density_DH,240.0,242.3449638667117,262.68478529002573
Density_DH,245.0,242.55856753865527,262.7705104649309
Density_DH,250.0,242.77838583228382,262.8643694053734
Density_DH,255.0,242.98833121330466,262.94824927430903
Density_DH,260.0,243.1804390358134,263.01455939780874
Density_DH,265.0,243.2498221293245,262.9721366105591
Density_DH,270.0,243.45390159425997,263.0662147390406
Density_DH,275.0,243.65057645033562,263.1531315598929
Density_DH,280.0,243.8316663014258,263.2247672745531
Density_DH,285.0,243.90352217527578,263.20254178002324
Density_DH,290.0,244.09104454368662,263.294021673485
Density_DH,295.0,244.27313150012031,263.3807710806166
Density_DH,300.0,244.44083509347502,263.4535471557278
