Parameter,Value,TbH,TbV
Temperature_SI,267.0,243.11461717620722,259.7621190800719
Temperature_SI,267.25,243.2016511171039,259.86747695149785
Temperature_SI,267.5,243.2878394133644,259.9719300708067
Temperature_SI,267.75,243.37318732850608,260.07548299112847
Temperature_SI,268.0,243.4577002780178,260.1781404295682
Temperature_SI,268.25,243.5413838255238,260.27990726360116
Temperature_SI,268.5,243.62424367893544,260.3807885273749
Temperature_SI,268.75,243.70628568665006,260.48078940815725
Temperature_SI,269.0,243.78751583368677,260.5799152426408
Temperature_SI,269.25,243.86794023783776,260.6781715133006
Temperature_SI,269.5,243.94756514582227,260.7755638447019
Temperature_SI,269.75,244.02639692942853,260.8720979998339
Temperature_SI,270.0,244.10444208167831,260.96777987638404
Temperature_SI,270.25,244.1817072129864,261.0626155030734
Temperature_SI,270.5,244.25819904736878,261.1566110360436
Temperature_SI,270.75,244.33392441859752,261.24977275502346
Temperature_SI,271.0,244.39603968134813,261.3433647984369
Temperature_SI,271.25,244.46985778551135,261.4349771561576
Temperature_SI,271.5,244.5430184219523,261.5257951988579
Temperature_SI,271.75,244.61548583964588,261.6158181404826
Temperature_SI,272.0,244.68725127544607,261.70504990786054
