Parameter,Value,TbH,TbV
Thickness_DH,0.0,221.03265128803113,261.41495977555985
Thickness_DH,0.005,243.23191525874486,260.75007064947187
Thickness_DH,0.01,243.4828617218096,260.87732152460865
Thickness_DH,0.015,243.724398792603,261.0001476922093
Thickness_DH,0.02,243.95687913127983,261.1186722212921
Thickness_DH,0.025,244.18064811350075,261.233031280684
Thickness_DH,0.03,244.39603968134813,261.3433647984369
Thickness_DH,0.035,244.60337526043082,261.44981221214994
Thickness_DH,0.04,244.8029636957886,261.55251041706816
Thickness_DH,0.045,244.9951015554845,261.65159275315347
Thickness_DH,0.05,245.1800735675121,261.7471885178835
Thickness_DH,0.055,245.3581530987635,261.83942275893367
Thickness_DH,0.06,245.52960263765414,261.92841622096194
Thickness_DH,0.065,245.69467426450373,262.014285379454
Thickness_DH,0.07,245.85361010308867,262.09714252373846
Thickness_DH,0.075,246.00664275101252,262.17709586758554
Thickness_DH,0.08,246.15399568862753,262.25424967446145
Thickness_DH,0.085,246.29588366717488,262.32870438970343
Thickness_DH,0.09,246.43251307716415,262.4005567749258
Thickness_DH,0.095,246.56408229802364,262.4699000418029
Thickness_DH,0.1,246.69078203050614,262.5368239833547
