Parameter,Value,TbH,TbV
Fraction_volume_water_SI,0.001,222.23315034582686,236.2334621659599
Fraction_volume_water_SI,0.020950000000000003,239.3997693029257,254.29783289289423
Fraction_volume_water_SI,0.040900000000000006,242.53154681261523,257.41092602240013
Fraction_volume_water_SI,0.06085000000000001,243.72285596995718,258.64478073349113
Fraction_volume_water_SI,0.08080000000000001,244.27699447316746,259.2992344588813
Fraction_volume_water_SI,0.10075,244.54644354104406,259.7020685782675
Fraction_volume_water_SI,0.12070000000000002,244.65526115280167,259.96737420665994
Fraction_volume_water_SI,0.14065000000000003,244.66787782025702,260.1588099343679
Fraction_volume_water_SI,0.16060000000000002,244.61759295153897,260.3014649332777
Fraction_volume_water_SI,0.18055000000000002,244.52250276513928,260.4076256540747
Fraction_volume_water_SI,0.2005,244.39621474590467,260.4903831091541
Fraction_volume_water_SI,0.22045000000000003,244.2473399674637,260.55250844816265
Fraction_volume_water_SI,0.24040000000000003,244.0830240551158,260.5985321919549
Fraction_volume_water_SI,0.26035,243.90601097843071,260.6256362791205
Fraction_volume_water_SI,0.28030000000000005,243.72063717598593,260.63614616572016
Fraction_volume_water_SI,0.30025,243.52773957034958,260.6286364816846
Fraction_volume_water_SI,0.32020000000000004,243.32760741997683,260.60011902141963
Fraction_volume_water_SI,0.34015000000000006,243.12359164048198,260.551970807901
Fraction_volume_water_SI,0.36010000000000003,242.91730458700948,260.484339809121
Fraction_volume_water_SI,0.38005000000000005,242.7067004337092,260.3934447570829
Fraction_volume_water_SI,0.4,242.49289445360236,260.27922788400207
