Parameter,Value,TbH,TbV
Density_SI,400.0,239.0985102242709,258.1595432401067
Density_SI,420.0,239.67575869813254,258.80689396354796
Density_SI,440.0,240.20794723402497,259.417558781105
Density_SI,460.0,240.693510365746,259.9892551403445
Density_SI,480.0,241.11326442255017,260.51163507314334
Density_SI,500.0,241.504599852031,261.0031545680584
Density_SI,520.0,241.84990719548247,261.45438448076027
Density_SI,540.0,242.14940719260665,261.86536996979925
Density_SI,560.0,242.39695231892046,262.23387719228066
Density_SI,580.0,242.60802489330126,262.5673889931055
Density_SI,600.0,242.77838583228382,262.8643694053734
Density_SI,620.0,242.90888375605948,263.12571160803634
Density_SI,640.0,242.99845796196342,263.3524483238731
Density_SI,660.0,243.05516557689398,263.5477028416941
Density_SI,680.0,243.07657925034766,263.7119797890389
Density_SI,700.0,243.0668573394451,263.8470907940248
Density_SI,720.0,243.02635629420942,263.9543938162298
Density_SI,740.0,242.9575984494803,264.0351783678204
Density_SI,760.0,242.86203703959134,264.0910503200085
Density_SI,780.0,242.7420294796962,264.1234855082554
Density_SI,800.0,242.59986909169115,264.1345424294253
