Parameter,Value,TbH,TbV
Radius_SP,5e-05,242.77838583228382,262.8643694053734
Radius_SP,6.75e-05,242.73334356969755,262.81851857469843
Radius_SP,8.5e-05,242.6581387780359,262.7420062491426
Radius_SP,0.0001025,242.54526917109374,262.62727609211703
Radius_SP,0.00011999999999999999,242.38728371019326,262.46688503840727
Radius_SP,0.00013749999999999998,242.17674026504085,262.25346873791847
Radius_SP,0.000155,241.90621531595076,261.97974640299856
Radius_SP,0.0001725,241.56839168263645,261.63858807836647
Radius_SP,0.00018999999999999998,241.15623439197955,261.2231547782256
Radius_SP,0.00020749999999999998,240.6632453605249,260.7271062973976
Radius_SP,0.00022499999999999997,240.0837695452941,260.1448566583073
Radius_SP,0.00024249999999999999,239.41331325135334,259.47184673725627
Radius_SP,0.00026,238.64883204099922,258.70479981139647
Radius_SP,0.00027749999999999997,237.78895107690707,257.84192870742004
Radius_SP,0.000295,236.8340923226962,256.8830712524162
Radius_SP,0.0003125,235.78649729900647,255.82974127650226
Radius_SP,0.00033,234.65014776264564,254.68509304349828
Radius_SP,0.0003475,233.4305975224628,253.45380597379878
Radius_SP,0.000365,232.1347356700046,252.1419030471328
Radius_SP,0.0003825,230.77050482052675,250.75652020915496
Radius_SP,0.0004,229.3465981341964,249.30564572743486
