Parameter,Value,TbH,TbV
Radius_SI,0.0002,244.06742886310445,258.55076045643915
Radius_SI,0.00021500000000000002,243.69573876766597,258.22076234467136
Radius_SI,0.00023,243.31820306466935,257.8832341678511
Radius_SI,0.000245,242.93937641951896,257.5420131931152
Radius_SI,0.00026000000000000003,242.5632191502878,257.200524209302
Radius_SI,0.000275,242.19306545759702,256.8617424488489
Radius_SI,0.00029,241.8316335972904,256.52818643950854
Radius_SI,0.00030500000000000004,241.4810647503034,256.20193268402636
Radius_SI,0.00032,241.142979169885,255.8846450429793
Radius_SI,0.000335,240.8185406540194,255.57761298173335
Radius_SI,0.00035000000000000005,240.50852288142428,255.28179416851538
Radius_SI,0.00036500000000000004,240.213373316811,254.99785811921495
Radius_SI,0.00038,239.93327210367855,254.72622860450306
Radius_SI,0.00039500000000000006,239.66818461989186,254.46712334869665
Radius_SI,0.00041000000000000005,239.41790723701487,254.22059016997406
Radius_SI,0.00042500000000000003,239.18210638366455,253.98653916554056
Radius_SI,0.00044000000000000007,238.96035134688597,253.76477086283234
Radius_SI,0.000455,238.75214142149952,253.5550004692629
Radius_SI,0.00047000000000000004,238.55692808762035,253.35687848360232
Radius_SI,0.0004850000000000001,238.37413290009138,253.17000800378267
Radius_SI,0.0005,238.20316173678412,252.9939590962912
