Parameter,Value,TbH,TbV
Salinity_SP,0.0,242.77119465004787,262.8595074328824
Salinity_SP,0.15,242.77230653603476,262.8602592834853
Salinity_SP,0.3,242.77340672210417,262.86100317551507
Salinity_SP,0.44999999999999996,242.77449521628375,262.86173912017637
Salinity_SP,0.6,242.7755719957761,262.86246711080435
Salinity_SP,0.75,242.7766370229202,262.8631871320346
Salinity_SP,0.8999999999999999,242.77769025393962,262.86389916478583
Salinity_SP,1.05,242.7787316438305,262.8646031890932
Salinity_SP,1.2,242.77976114901276,262.8652991856174
Salinity_SP,1.3499999999999999,242.78077872889892,262.8659871365699
Salinity_SP,1.5,242.78178434659105,262.8666670261222
Salinity_SP,1.65,242.78277796924777,262.8673388406258
Salinity_SP,1.7999999999999998,242.78375956816424,262.8680025686611
Salinity_SP,1.95,242.78472911869443,262.8686582010235
Salinity_SP,2.1,242.78568660010097,262.86930573063995
Salinity_SP,2.25,242.78663199534296,262.86994515243003
Salinity_SP,2.4,242.7875652908527,262.8705764632089
Salinity_SP,2.55,242.7884864762919,262.8711996615739
Salinity_SP,2.6999999999999997,242.7893955443261,262.871814747725
Salinity_SP,2.85,242.79029249038908,262.87242172339995
Salinity_SP,3.0,242.79117731247777,262.87302059170327
