Parameter,Value,TbH,TbV
Thickness_SP,0.0,243.9927348460033,264.5794759747137
Thickness_SP,0.01,236.65040845830273,264.82122200793566
Thickness_SP,0.02,236.9602124171235,264.9324861248359
Thickness_SP,0.03,237.26359819863399,265.0414902277736
Thickness_SP,0.04,237.56073714601771,265.1483071573794
Thickness_SP,0.05,237.85179593179478,265.2530124922458
Thickness_SP,0.06,238.13693208214255,265.3556767766034
Thickness_SP,0.07,238.41629435735823,265.4563648212842
Thickness_SP,0.08,238.69002378862768,265.5551362313868
Thickness_SP,0.09,238.9582546788516,265.65204611290505
Thickness_SP,0.1,239.22111544708204,265.7471457242196
Thickness_SP,0.11,239.47872931753682,265.840483027066
Thickness_SP,0.12,239.73121487842724,265.93210314022707
Thickness_SP,0.13,239.9786865372695,266.0220487106185
Thickness_SP,0.14,240.22125489481954,266.11036021722464
Thickness_SP,0.15,240.45902705526495,266.19707622124946
Thickness_SP,0.16,240.69210688641724,266.2822335734809
Thickness_SP,0.17,240.9205952401406,266.36586758713236
Thickness_SP,0.18,241.1445901410458,266.44801218349676
Thickness_SP,0.19,241.36418694983587,266.528700015058
Thickness_SP,0.2,241.5794785057861,266.6079625708334
