Parameter,Value,TbH,TbV
Fraction_volume_water_SP,0.0,244.4435245753233,261.4058978402145
Fraction_volume_water_SP,0.002,244.86820402622718,261.7649546890666
Fraction_volume_water_SP,0.004,245.2727083859216,262.1091875139386
Fraction_volume_water_SP,0.006,245.65783504517748,262.43914201350117
Fraction_volume_water_SP,0.008,246.02376478719518,262.75469878347843
Fraction_volume_water_SP,0.01,246.37034689028624,263.05535966282883
Fraction_volume_water_SP,0.012,246.6972465570525,263.34041047982475
Fraction_volume_water_SP,0.014,247.00421365492647,263.60926751920454
Fraction_volume_water_SP,0.016,247.29194353211145,263.8626363018232
Fraction_volume_water_SP,0.018000000000000002,247.5644457785544,264.1057277144828
Fraction_volume_water_SP,0.02,248.09771981348516,264.70876905870114
Fraction_volume_water_SP,0.022,248.38166193846763,264.98743931759833
Fraction_volume_water_SP,0.024,248.65188873699543,265.25745277877843
Fraction_volume_water_SP,0.026000000000000002,248.9088149608104,265.5191275731122
Fraction_volume_water_SP,0.028,249.15279356789816,265.77271645383104
Fraction_volume_water_SP,0.03,249.38412883779736,266.0184234647511
Fraction_volume_water_SP,0.032,249.6030966859561,266.2564235536725
Fraction_volume_water_SP,0.034,249.80995722872723,266.48687508431107
Fraction_volume_water_SP,0.036000000000000004,250.00496170607465,266.70992694556867
Fraction_volume_water_SP,0.038,250.18835630669065,266.9257225812164
Fraction_volume_water_SP,0.04,250.36038435172773,267.1344023495852
