Parameter,Value,TbH,TbV
Salinity_DH,0.0,244.39407834258864,261.34259354487585
Salinity_DH,0.4,244.39430678321582,261.3426911299909
Salinity_DH,0.8,244.39452388616277,261.34278350275935
Salinity_DH,1.2000000000000002,244.39472932197307,261.3428703485618
Salinity_DH,1.6,244.39492266235456,261.34295128028634
Salinity_DH,2.0,244.39510352198917,261.34302594905955
Salinity_DH,2.4000000000000004,244.39527158527568,261.34309406443634
Salinity_DH,2.8000000000000003,244.39542660411163,261.3431553919017
Salinity_DH,3.2,244.39556838856635,261.3432097451179
Salinity_DH,3.6,244.39569679690328,261.3432569776434
Salinity_DH,4.0,244.39581172670043,261.34329697563453
Salinity_DH,4.4,244.39591310734002,261.3433296517559
Salinity_DH,4.800000000000001,244.3960008939908,261.34335494023765
Salinity_DH,5.2,244.39607506259273,261.3433727928126
Salinity_DH,5.6000000000000005,244.3961356058805,261.34338317551897
Salinity_DH,6.0,244.396182530179,261.34338606600767
Salinity_DH,6.4,244.39621585276652,261.34338145145864
Salinity_DH,6.800000000000001,244.39623559969334,261.3433693268186
Salinity_DH,7.2,244.39624180409263,261.3433496933677
Salinity_DH,7.6000000000000005,244.39623450471186,261.34332255755527
Salinity_DH,8.0,244.39621374472142,261.3432879300337
